CN(C)C(=O)CN1CCC(CCOc2ccc(-c3nc(C#N)nc4c3ccn4C)cc2C(F)(F)F)CC1,15.535608053207397,5.481185674667358,19,621,6,36,130,5,0.975,True,4,5,5,"Cn1ccc2c(Cl)nc(C#N)nc21, CN(C)C(=O)CCl, CC1(C)OB(B2OC(C)(C)C(C)(C)O2)OC1(C)C, OCCC1CCNCC1, Fc1ccc(Br)cc1C(F)(F)F",,zinc;zinc;zinc;zinc;zinc,{'uspto': 620},"{'expansion_calls': 497, 'reactants_generations': 1267, 'iterations': 100}"
CC(=O)Nc1ccc(S(=O)(=O)NN=C(N)N)cc1,8.48551082611084,1.4227674007415771,1,226,6,10,121,15,0.9976287063411217,True,1,2,2,"CC(=O)Cl, NC(N)=NNS(=O)(=O)c1ccc(N)cc1",,zinc;zinc,{'uspto': 225},"{'expansion_calls': 117, 'reactants_generations': 1268, 'iterations': 100}"
CCN(C[C@H]1N[C@@](Cc2ccccc2)(C(=O)OC)c2c1c(O)n(Cc1ccccc1)c2O)S(=O)(=O)c1ccc(C(F)(F)F)cc1,27.379669666290283,0,0,621,6,15,183,0,0.7374999999999999,False,4,4,3,"BrCc1ccccc1, O=S(=O)(Cl)c1ccc(C(F)(F)F)cc1, CCO",COC(=O)[C@]1(Cc2ccccc2)N[C@H](CNC(=O)OC(C)(C)C)c2c(O)[nH]c(O)c21,zinc;zinc;Not in stock;zinc,{'uspto': 620},"{'expansion_calls': 438, 'reactants_generations': 1445, 'iterations': 100}"
CCCc1nc2c(C)cc(Br)cn2c1Cc1ccccc1,15.29810619354248,6.4252753257751465,20,584,6,21,197,8,0.994039853898894,True,2,2,2,"O=C(Cl)c1ccccc1, CCCc1cn2cc(Br)cc(C)c2n1",,zinc;zinc,{'uspto': 583},"{'expansion_calls': 411, 'reactants_generations': 2555, 'iterations': 100}"
C[C@H](O)[C@@H](CCc1ccc(C(F)(F)F)cc1)n1cnc(C(N)=O)c1,14.4921715259552,0,0,529,6,26,104,0,0.646780404401833,False,5,3,2,"CC(C)(C)OC(N)=O, CC(C)(C)[Si](C)(C)Cl",COC(=O)c1cn([C@H](CCc2ccc(C(F)(F)F)cc2)[C@H](C)O)cn1,zinc;Not in stock;zinc,{'uspto': 528},"{'expansion_calls': 425, 'reactants_generations': 1204, 'iterations': 100}"
O=CCNc1c(O)c(N2CC2)c(NCCO)c(O)c1N1CC1,13.845128774642944,0,0,856,6,42,374,0,0.7659601461011059,False,6,5,4,"O=CCCl, c1ccc(CN2CC2)cc1, CC(C)(C)[Si](C)(C)OCCN, O=[N+]([O-])O",COc1cc(O)c(N2CC2)c(OC)c1O,zinc;zinc;zinc;zinc;Not in stock,{'uspto': 855},"{'expansion_calls': 482, 'reactants_generations': 858, 'iterations': 100}"
O=c1[nH]nc(Cc2cccc(NS(=O)(=O)c3cccs3)c2)c2c1CCCC2,17.876965045928955,2.9993691444396973,1,634,6,13,212,20,0.975,True,4,4,4,"O=S(=O)(Cl)c1cccs1, O=C(O)Cc1cccc([N+](=O)[O-])c1, O=C1OC(=O)C2=C1CCCC2, O=N[N+](=O)[O-]",,zinc;zinc;zinc;zinc,{'uspto': 633},"{'expansion_calls': 423, 'reactants_generations': 2031, 'iterations': 100}"
Nc1c[nH]c2ncc(-c3ccccc3)cc12,8.305497407913208,1.5417730808258057,1,249,6,48,94,81,0.9976287063411217,True,1,2,2,"Nc1c[nH]c2ncc(Br)cc12, OB(O)c1ccccc1",,zinc;zinc,{'uspto': 248},"{'expansion_calls': 161, 'reactants_generations': 588, 'iterations': 100}"
O=C(Nc1sc2c(c1C(=O)N1CC(F)(F)C1)CCC(F)(F)C2)c1ccccc1OC(F)(F)F,13.225784063339233,0,0,557,6,11,103,0,0.7734470710684997,False,5,5,4,"FC1(F)CNC1, O=P(O)(O)O, O=C(O)c1ccccc1OC(F)(F)F, O=[N+]([O-])O",O=Cc1csc2c1CCC(F)(F)C2,zinc;zinc;zinc;zinc;Not in stock,{'uspto': 556},"{'expansion_calls': 454, 'reactants_generations': 1105, 'iterations': 100}"
CC1(C)C=Cc2c(c(O)cc3c2OCC(c2cc4c(cc2O)OCO4)C3)O1,18.81231951713562,0,0,668,6,30,237,0,0.7184601461011058,False,6,4,3,"O=C(OO)c1cccc(Cl)c1, C[Mg]Cl, CN(C)C=O",COc1cc2c(c3c1OC(C)(C)C=C3)OCC(c1cc3c(cc1Br)OCO3)C2,zinc;zinc;Not in stock;zinc,{'uspto': 667},"{'expansion_calls': 431, 'reactants_generations': 1200, 'iterations': 100}"
O=C1O[C@@H](Cn2cc(Cl)nn2)CN1c1ccc(C2=CCS(=O)(=O)CC2)c(F)c1,17.171347618103027,4.2697954177856445,5,453,6,14,104,40,0.994039853898894,True,2,4,4,"O=C1CCC(=O)N1Br, O=S1(=O)CC=C(c2ccccc2F)CC1, O=C1NC[C@H](CCl)O1, Clc1c[nH]nn1",,zinc;zinc;zinc;zinc,{'uspto': 452},"{'expansion_calls': 366, 'reactants_generations': 2723, 'iterations': 100}"
NS(=O)(=O)c1ccccc1-c1ccc(C(=O)NC(CC(=O)Nc2ccc(Br)cn2)C(=O)Nc2ccccc2)cc1,13.43568730354309,4.042479753494263,3,517,6,12,103,48,0.9865529289315002,True,3,3,3,"NS(=O)(=O)c1ccccc1-c1ccc(C(=O)O)cc1, Nc1ccc(Br)cn1, O=C(O)CC(NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)Nc1ccccc1",,zinc;zinc;zinc,{'uspto': 516},"{'expansion_calls': 414, 'reactants_generations': 938, 'iterations': 100}"
CSc1ccc(Cc2nn(-c3ccc([N+](=O)[O-])cc3)c(=O)c3ccccc23)cc1,16.00242328643799,1.2291226387023926,1,624,6,34,165,51,0.994039853898894,True,2,3,3,"CSC(C)=O, O=[N+]([O-])c1ccc(F)cc1, O=c1[nH]nc(Cc2ccc(Cl)cc2)c2ccccc12",,zinc;zinc;zinc,{'uspto': 623},"{'expansion_calls': 465, 'reactants_generations': 1807, 'iterations': 100}"
CCC(Sc1nc2nccnc2c(=O)n1Cc1ccccc1Cl)C(=O)NC1CCCCC1,12.786092758178711,5.021996736526489,8,545,6,18,136,14,0.9865529289315002,True,3,6,6,"CCC(O)C(=O)O, NC1CCCCC1, Clc1ccccc1CBr, O=c1[nH]c(S)nc2nccnc12, O=C(Cl)C(=O)Cl, CS(=O)(=O)O",,zinc;zinc;zinc;zinc;zinc;zinc,{'uspto': 544},"{'expansion_calls': 409, 'reactants_generations': 924, 'iterations': 100}"
